"","full_name","fye","vd","pmd","cmd","gasb_retirees","gasb_inactive_vest","gasb_inactive_nonvest","gasb_active","gasb_tot_members","seir_arr","seir_muni_pmd","seir_muni_cmd","seir_deplete","seir_pmd","seir_cmd","tpl","fnp","npl","funded_ratio_gasb68","gasb_payroll","pe_total","gasb_outflow","gasb_inflow","adec_pct_25","adec_paid_pct","adec_amt_from_gasb","adec_paid_amt_from_gasb","adec_missed_from_gasb","adec_pct_30","pe_service_cost","pe_interest_tpl","pe_current_changes","pe_expensed_difference_experience","pe_expensed_current_assumption","pe_employee_contribution","pe_projected_earnings","pe_expensed_difference_earnings","pe_admin_ex","pe_outflow","pe_inflow","pe_other","pe_total_calc","sensitivity_rate_100bp_down","sensitivity_rate_actual","sensitivity_rate_100bp_up","sensitivity_dollar_100bp_down","sensitivity_dollar_actual","sensitivity_dollar_100bp_up","service_life","apx_a_start_balance_51","apx_a_service_cost","apx_a_interest","apx_a_benefit_changes","apx_a_experience_diff","apx_a_assumption_changes","apx_a_employer_contribution","apx_a_employee_contribution","apx_a_invest_income","apx_a_benefit_payment","apx_a_refunds","apx_a_benefits_refunds","apx_a_admin_ex","apx_a_other_changes","apx_a_desc","apx_a_start_balance_66","apx_a_current_balance","cont_rate_fy","actuarial_firm","nc_total","nc_er","nc_ee","amo_total_amt","amo_total","amo_er","amo_ee","tot_total_amt","ee_total_amt","statutory_amt_er","statutory_pct_er","hc_er","hc_ee","er_total","ee_total","multiplier_basis","multiplier_min","multiplier_max","multiplier_text","cola","cola_benefit_type","actual_cola","min_cola","cola_benefit_max_pct","drop_current","drop_new_hire","soc_sec","health_care_funded_by_plan","db_hybrid","option_supp_dc","option_primary_dc","assum_inflation","assum_interest","assum_payroll_growth","assum_salary_growth","assum_termination_rate","assum_retirement_rate","assum_mortality_table","assum_mortality_table_year","assum_mortality_projecton_scale","assum_mortality_table_set_back","assum_mortality_table_set_forward","amo_method","amo_years","cost_method_valuation","assum_discount_rate","assum_variable_dr","assum_return_rate","smoothing","actuarial_return_from_valuation","market_return_from_valuation","admin_expense_pct","opeb_val","ava_from_valuation","aal_from_valuation","ual_from_valuation","funded_ratio_old_from_valuation","payroll_from_valuation","investment_experience","age_of_retirement_experience","disability_claim_experience_active","disability_claim_experience_inactive","disability_claim_experience_retired","disability_claim_experience_total","mortality_rate_experience_active","mortality_rate_experience_inactive","mortality_rate_experience_retired","mortality_rate_experience_total","survivor_claim_experience_active","survivor_claim_experience_inactive","survivor_claim_experience_retired","survivor_claim_experience_total","withdrawal_experience","salary_experience","payroll_experience","new_entrant_experience","rehire_experiennce","other_actuarial_experience","interest_smoothing","non_investment_actuarial_experience","nc_prior_year","actuarial_experience","benefit_changes","cola_gain_loss","pbi_gain_loss","legislative_changes","changes_to_methods_assumptions","interest_on_debt","other_interest","contribution_deficiency","opeb_cafr","arc","arc_paid","arc_missed","cost_method_funding","arc_pct","adec_amt_from_acfr","adec_paid_amt_from_acfr","adec_missed_from_acfr","adec_pct","ava_from_acfr","aal_from_acfr","ual_from_acfr","funded_ratio_old_from_acfr","payroll_from_acfr","adec_pct_reason","arcpct_payroll","mva","funded_ratio_mva","actuarial_return_from_acfr","market_return_from_acfr","gain_loss_tot","outflows_benefits","outflows_refunds","outflows_admin","outflows_other","outflows_total","plan_id"
"1010","New York State & Local Employees' Retirement System",2019,"43191","43190","43555","444719","122053",NA,"501037","1067809","7.0000000000000007E-2",NA,NA,NA,"7.0000000000000007E-2","7.0000000000000007E-2","189803429000","182718124000","7085305000","0.9627","27374000000","4640630163","3604831674","2722735182",0.142105647694893,"0.142105647694893","3890000000","3890000000","0","1","3218553000","12463933000",NA,"-15350000","1247762000","-345846000","-12295443000","408176000","119304000",NA,NA,"-160459000","4640630000","0.06","7.0000000000000007E-2","0.08","30978082000","7085305000","-12986323000","5 Years","183400590000","3218553000","12463933000",NA,"704393000","888656000","3890215000","345846000","9140487000","-10781781000","-90915000","-10872696000","-119304000","160431000",NA,"180173145000","7085305000","2021","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"4396492000","345846000",NA,NA,NA,NA,"0.14899999999999999","3%-6%","Range",NA,NA,"Tier 1, 2, 5 & 6: 1/120, 1/60, 1/50 of FAS","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","2.5000000000000001E-2","7.0000000000000007E-2",NA,"4.2000000000000003E-2","CAFR Pg No 136","CAFR Pg No 135","Society of Actuaries’ Scale MP-2014","2014","Scale MP-2014",NA,NA,"level percent of payroll",NA,"Aggregate Cost Method","7.0000000000000007E-2","No","7.0000000000000007E-2","5 Years",NA,NA,"6.5294015387329612E-4","No","175430000000","184504000000","9074000000","0.95099999999999996","25973000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NA","NA","NA","Aggregate Actuarial Funding Method","NA","3890000000","3890000000","0","1","175430000000","184504000000","9074000000","0.95099999999999996","25973000000","0.14977091595118008","NA","182718124000",0.990320665134631,NA,NA,NA,"10872696000",NA,"119304000",NA,"10992000000","1474"
"1011","New York State & Local Employees' Retirement System",2020,"43556","43555","43921","449806","140087",NA,"497659","1087552","6.8000000000000005E-2",NA,NA,NA,"7.0000000000000007E-2","6.8000000000000005E-2","194596261000","168115682000","26480579000","0.8639","28169000000","8989669533","16129071202","922560281",0.139160069580035,"0.139160069580035","3920000000","3920000000","0","1","3365522000","12529672000",NA,"106735000","1132662000","-395338000","-12098457000","4175286000","121694000",NA,NA,"51894000","8989670000","5.8000000000000003E-2","6.8000000000000005E-2","7.8E-2","48599337000","26480579000","6109105000","5 Years","189803429000","3365522000","12529672000",NA,"745602000","-575504000","3920360000","395338000","-7470542000","-11207761000","-64699000","-11272460000","-121694000","-53444000",NA,"182718124000","26480579000","2022","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"4454557000","395338000",NA,NA,NA,NA,"0.14599999999999999","3%-6%","Range",NA,NA,"Tier 1, 2, 5 & 6: 1/120, 1/60, 1/50 of FAS","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","2.5000000000000001E-2","6.8000000000000005E-2",NA,"4.2000000000000003E-2","CAFR Pg No 140","CAFR Pg No 139","Society of Actuaries’ Scale MP-2018","2018","Scale MP-2018",NA,NA,"level percent of payroll",NA,"Aggregate Cost Method","6.8000000000000005E-2","No","6.8000000000000005E-2","5 Years",NA,NA,"7.2387060238675413E-4","No","180723000000","189751000000","9028000000","0.95199999999999996","26668000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","Aggregate Actuarial Funding Method","NA","3920000000","3920000000","0","1","180723000000","189751000000","9028000000","0.95199999999999996","26668000000","0.14699265036748163","NA","168115682000",0.885980479681266,NA,NA,NA,"11272460000",NA,"121694000","192303000","11586457000","1474"
"1012","New York State & Local Employees' Retirement System",2021,"43922","43921","44286","458261","170613",NA,"469968","1098842","5.8999999999999997E-2",NA,NA,NA,"6.8000000000000005E-2","5.8999999999999997E-2","220680157000","220580583000","99574000","0.99950000000000006","27976000000","2312200454","20093343331","29517645264",0.14519588218473,"0.14519588218473","4062000000","4062000000","0","1","4157172000","11133759000",NA,"642343000","4550875000","-427032000","-9621648000","-8163652000","144234000",NA,NA,"-103851000","2312200000","4.9000000000000002E-2","5.8999999999999997E-2","6.9000000000000006E-2","27637884000","99574000","-25297194000","5 Years","194596261000","4157172000","11133759000",NA,"299922000","22441226000","4062302000","427032000","59964043000","-11850537000","-97646000","-11948183000","-144234000","103941000",NA,"168115682000","99574000","2023","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"4593275000","427032000",NA,NA,NA,NA,"0.14599999999999999","3%-6%","Range",NA,NA,"Tier 1, 2, 5 & 6: 1/120, 1/60, 1/50 of FAS","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","2.7E-2","5.8999999999999997E-2",NA,"4.3999999999999997E-2","CAFR Pg No 146","CAFR Pg No 145","Society of Actuaries’ Scale MP-2020","2020","Scale MP-2020",NA,NA,"level percent of payroll",NA,"Aggregate Cost Method","5.8999999999999997E-2","No","5.8999999999999997E-2","5 Years",NA,NA,"6.5388348347959529E-4","No","181509000000","195734000000","14225000000","0.92700000000000005","27350000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","Aggregate Actuarial Funding Method","NA","4062000000","4062000000","0","1","181509000000","195734000000","14225000000","0.92700000000000005","27350000000","0.14851919561243143","NA","220580583000",1.12694055708257,NA,NA,NA,"11948183000",NA,"144234000",NA,"12092417000","1474"
"1013","New York State & Local Employees' Retirement System",2022,"44287","44286","44651","468664","176336",NA,"473915","1118915","5.8999999999999997E-2",NA,NA,NA,"5.8999999999999997E-2","5.8999999999999997E-2","223874888000","232049473000","-8174585000","1.0365","28772000000","369723234","15026283831","28566261527",0.157375225914083,"0.157375225914083","4528000000","4528000000","0","1","4046170000","12656540000",NA,"396252000","4550875000","-494802000","-12707527000","-8112039000","144128000",NA,NA,"-109874000","369723000","4.9000000000000002E-2","5.8999999999999997E-2","6.9000000000000006E-2","21041295000","-8174585000","-32612260000","5 Years","220680157000","4046170000","12656540000",NA,"-1003716000","0","4528207000","494802000","18984398000","-12415017000","-89246000","-12504263000","-144128000","109874000",NA,"220580583000","-8174585000","2024","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"5132883000","494802000",NA,NA,NA,NA,"0.16200000000000001","3%-6%","Range",NA,NA,"Tier 1, 2, 5 & 6: 1/120, 1/60, 1/50 of FAS","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","2.9000000000000001E-2","5.8999999999999997E-2",NA,"4.3999999999999997E-2","CAFR Pg No 152","CAFR Pg No 151","Society of Actuaries’ Scale MP-2020","2020","Scale MP-2020",NA,NA,"level percent of payroll",NA,"Aggregate Cost Method","5.8999999999999997E-2","No","5.8999999999999997E-2","5 Years",NA,NA,"6.2110893050810762E-4","No","220349000000","219298000000","-1051000000","1.0049999999999999","27074000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","Aggregate Actuarial Funding Method","NA","4528000000","4528000000","0","1","220349000000","219298000000","-1051000000","1.0049999999999999","27074000000","0.16724532762059541","NA","232049473000",1.0581467820044,NA,NA,NA,"12504263000",NA,"144128000",NA,"12648391000","1474"
"1014","New York State & Local Employees' Retirement System",2023,"44652","44651","45016","474561","178203",NA,"481547","1134311","5.8999999999999997E-2",NA,NA,NA,"5.8999999999999997E-2","5.8999999999999997E-2","232627259000","211183223000","21444036000","0.90780000000000005","29934000000","7495850614","13370989894","1515740353",0.109340549208258,"0.109340549208258","3273000000","3273000000","0","1","4208576000","12826486000","543056000","652958000","4910404000","-565110000","-13353477000","-1813237000","184229000",NA,NA,"-98034000","7495851000","4.9000000000000002E-2","5.8999999999999997E-2","6.9000000000000006E-2","51821029000","21444036000","-3939482000","5 Years","223874888000","4208576000","12826486000","543056000","2518585000","1797644000","3305845000","565110000","-11475648000","-13035556000","-106420000","-13141976000","-184229000","64648000",NA,"232049473000","21444036000","2025","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"3935603000","565110000",NA,NA,NA,NA,"0.11600000000000001","3%-6%",NA,NA,NA,NA,"COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","2.9000000000000001E-2","5.8999999999999997E-2",NA,"4.3999999999999997E-2","CAFR Pg No 152","CAFR Pg No 151","Society of Actuaries’ Scale MP-2021","2021","Scale MP-2021",NA,NA,"level percent of payroll",NA,"Aggregate Cost Method","5.8999999999999997E-2","No","5.8999999999999997E-2","5 Years",NA,NA,"8.7236569923928101E-4","No","226336000000","227975000000","1639000000","0.99299999999999999","27650000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NA","NA","NA","Aggregate Actuarial Funding Method","NA","3273000000","3273000000","0","1","226336000000","227975000000","1639000000","0.99299999999999999","27650000000","0.11837251356238698","NA","211183223000",0.926343778923128,NA,NA,NA,"13141976000",NA,"184229000",NA,"13326205000","1474"
"1015","New York State & Local Police & Fire Retirement System",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"60405000","1712000",NA,NA,NA,NA,"1.6E-2",NA,"Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.7000000000000004E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"4.9635085987695545E-4","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","38340000","38340000","0","Aggregate Method","1","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"17580306000",NA,NA,NA,NA,"700965000",NA,"8726000",NA,"709691000","1475"
"1016","New York State & Local Police & Fire Retirement System",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"67791000","4184000",NA,NA,NA,NA,"1.6E-2","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.9000000000000006E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"5.8278739031851739E-4","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","35768000","35768000","0","Aggregate Method","1","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"17304767000",NA,NA,NA,NA,"756424000",NA,"10085000",NA,"766509000","1475"
"1017","New York State & Local Police & Fire Retirement System",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"79506000","5061000",NA,NA,NA,NA,"1.4E-2","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.9000000000000006E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"5.6332632892912521E-4","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","68714000","68714000","0","Aggregate Method","1","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"14817344000",NA,NA,NA,NA,"827542000",NA,"8347000",NA,"835889000","1475"
"1018","New York State & Local Police & Fire Retirement System",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"170789000","4536000",NA,NA,NA,NA,"5.8000000000000003E-2","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.8000000000000005E-2","CAFR Pg No 72","CAFR Pg No 72",NA,NA,NA,NA,NA,NA,NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"4.6425908316629841E-4","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","160935000","160935000","0","Aggregate Method","1","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"18272125000",NA,NA,NA,NA,"887998000",NA,"8483000",NA,"896481000","1475"
"1019","New York State & Local Police & Fire Retirement System",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"498495000","2849000",NA,NA,NA,NA,"0.17599999999999999","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.7000000000000004E-2","CAFR Pg No 73","CAFR Pg No 73",NA,NA,NA,NA,NA,"Level percent of payroll",NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"4.4425422738253348E-4","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","455339000","455339000","0","Aggregate Method","1","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"19304262000",NA,NA,NA,NA,"926213000",NA,"8576000",NA,"934789000","1475"
"1020","New York State & Local Police & Fire Retirement System",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"451738000","3487000",NA,NA,NA,NA,"0.16300000000000001","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.7000000000000004E-2","CAFR Pg No 83","CAFR Pg No 83",NA,NA,NA,NA,NA,"Level percent of payroll",NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"4.5163262156903993E-4","No","18657000000","17802000000","-855000000","1.048","2531000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","433426000","433426000","0","Aggregate Method","1","NA","NA","NA","NA","18657000000","17802000000","-855000000","1.048","2531000000","NA","0.17124693796918214","21411208000",1.20274171441411,NA,NA,NA,"991332000",NA,"9670000",NA,"1001002000","1475"
"1021","New York State & Local Police & Fire Retirement System",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"526319000","2921000",NA,NA,NA,NA,"0.17","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.7000000000000004E-2","CAFR Pg No 83","CAFR Pg No 83",NA,NA,NA,NA,NA,"Level percent of payroll",NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"4.2055461869565576E-4","No","19827000000","18853000000","-974000000","1.052","2712000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","502464000","502464000","0","Aggregate Method","1","NA","NA","NA","NA","19827000000","18853000000","-974000000","1.052","2712000000","NA","0.18527433628318585","23490409000",1.2459772450008,NA,NA,NA,"1049823000",NA,"9879000",NA,"1059702000","1475"
"1022","New York State & Local Police & Fire Retirement System",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"533481000","2578000",NA,NA,NA,NA,"0.16600000000000001","0.03","Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.7000000000000004E-2","CAFR Pg No 92","CAFR Pg No 92",NA,NA,NA,NA,NA,"Level percent of payroll",NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"4.9011235232022737E-4","No","21379000000","20074000000","-1305000000","1.0649999999999999","2825000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","513494000","513494000","0","Aggregate Method","1","NA","NA","NA","NA","21379000000","20074000000","-1305000000","1.0649999999999999","2825000000","NA","0.18176778761061946","23372192000",1.16430168377005,NA,NA,NA,"1113438000",NA,"11455000",NA,"1124893000","1475"
"1023","New York State & Local Police & Fire Retirement System",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","New York State and Local Retirement Systems' Actuary",NA,NA,NA,NA,NA,NA,NA,"564011000","4325000",NA,NA,NA,NA,"0.158",NA,"Range",NA,NA,"Tier1&2: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs; Tier 3&4: 1.67% for each yr less than 20yrs+ 2% for each yr more than 20yrs & less than 30yrs + 1.5% for each yr over 30yrs","COLA","Percentage","50% of the rate of inflation times the first $18000 of the single life allowance","0.01","0.03","No","No","Yes","No","No",NA,"No","0.03","0.08",NA,"6.7000000000000004E-2","CAFR Pg No 100","CAFR Pg No 100",NA,NA,NA,NA,NA,"Level percent of payroll",NA,"Aggregate Method","0.08","No","0.08","5 Years",NA,NA,"7.488274937926142E-4","No","22767000000","21072000000","-1695000000","1.08","2926000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","492810000","492810000","0","Aggregate Method","1","NA","NA","NA","NA","22767000000","21072000000","-1695000000","1.08","2926000000","NA","0.16842447026657553","16695434000",0.792304195140471,NA,NA,NA,"1167727000",NA,"12502000",NA,"1180229000","1475"
