"","plan_id","plan_name_hgarb","fye","vd","pmd","cmd","gasb_retirees","gasb_inactive_vest","gasb_inactive_nonvest","gasb_active","gasb_tot_members","seir_arr","seir_muni_pmd","seir_muni_cmd","seir_deplete","seir_pmd","seir_cmd","tpl","fnp","npl","funded_ratio_gasb68","gasb_payroll","pe_total","gasb_outflow","gasb_inflow","adec_pct_25","adec_paid_pct","adec_amt_from_gasb","adec_paid_amt_from_gasb","adec_missed_from_gasb","adec_pct_30","pe_service_cost","pe_interest_tpl","pe_current_changes","pe_expensed_difference_experience","pe_expensed_current_assumption","pe_employee_contribution","pe_projected_earnings","pe_expensed_difference_earnings","pe_admin_ex","pe_outflow","pe_inflow","pe_other","pe_total_calc","sensitivity_rate_100bp_down","sensitivity_rate_actual","sensitivity_rate_100bp_up","sensitivity_dollar_100bp_down","sensitivity_dollar_actual","sensitivity_dollar_100bp_up","service_life","apx_a_start_balance_51","apx_a_service_cost","apx_a_interest","apx_a_benefit_changes","apx_a_experience_diff","apx_a_assumption_changes","apx_a_employer_contribution","apx_a_employee_contribution","apx_a_invest_income","apx_a_benefit_payment","apx_a_refunds","apx_a_benefits_refunds","apx_a_admin_ex","apx_a_other_changes","apx_a_desc","apx_a_start_balance_66","apx_a_current_balance","cont_rate_fy","actuarial_firm","nc_total","nc_er","nc_ee","amo_total_amt","amo_total","amo_er","amo_ee","tot_total_amt","ee_total_amt","statutory_amt_er","statutory_pct_er","hc_er","hc_ee","er_total","ee_total","multiplier_basis","multiplier_min","multiplier_max","multiplier_text","cola","cola_benefit_type","actual_cola","min_cola","cola_benefit_max_pct","drop_current","drop_new_hire","soc_sec","health_care_funded_by_plan","db_hybrid","option_supp_dc","option_primary_dc","assum_inflation","assum_interest","assum_payroll_growth","assum_salary_growth","assum_termination_rate","assum_retirement_rate","assum_mortality_table","assum_mortality_table_year","assum_mortality_projecton_scale","assum_mortality_table_set_back","assum_mortality_table_set_forward","amo_method","amo_years","cost_method_valuation","assum_discount_rate","assum_variable_dr","assum_return_rate","smoothing","actuarial_return_from_valuation","market_return_from_valuation","admin_expense_pct","opeb_val","ava_from_valuation","aal_from_valuation","ual_from_valuation","funded_ratio_old_from_valuation","payroll_from_valuation","investment_experience","age_of_retirement_experience","disability_claim_experience_active","disability_claim_experience_inactive","disability_claim_experience_retired","disability_claim_experience_total","mortality_rate_experience_active","mortality_rate_experience_inactive","mortality_rate_experience_retired","mortality_rate_experience_total","survivor_claim_experience_active","survivor_claim_experience_inactive","survivor_claim_experience_retired","survivor_claim_experience_total","withdrawal_experience","salary_experience","payroll_experience","new_entrant_experience","rehire_experiennce","other_actuarial_experience","interest_smoothing","non_investment_actuarial_experience","nc_prior_year","actuarial_experience","benefit_changes","cola_gain_loss","pbi_gain_loss","legislative_changes","changes_to_methods_assumptions","interest_on_debt","other_interest","contribution_deficiency","opeb_cafr","arc","arc_paid","arc_missed","cost_method_funding","arc_pct","adec_amt_from_acfr","adec_paid_amt_from_acfr","adec_missed_from_acfr","adec_pct","ava_from_acfr","aal_from_acfr","ual_from_acfr","funded_ratio_old_from_acfr","payroll_from_acfr","adec_pct_reason","arcpct_payroll","mva","funded_ratio_mva","actuarial_return_from_acfr","market_return_from_acfr","gain_loss_tot","outflows_benefits","outflows_refunds","outflows_admin","outflows_other","outflows_total","short_hand_ppd","PlanFullName"
"41",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2019,"43831","43465","43830",672,112,NA,1105,1889,"7.0999999999999994E-2",NA,NA,NA,"7.2499999999999995E-2","7.0999999999999994E-2","653616012","578956952","74659060","0.88580000000000003","98145213",NA,NA,NA,0.0745324175922875,0.0745324175922875,"7315000","7315000",0,1,"12734657","44061874","0",NA,NA,"-9721334",NA,NA,"464333",NA,NA,NA,NA,"6.0999999999999999E-2","7.0999999999999994E-2","8.1000000000000003E-2","153965986","74659060","7444286",NA,"607247081","12734657","44061874","0","3528888","10507016","7315000","9721334","79556988","-24463504",NA,"-24463504","-464333",NA,NA,"507291467","74659060","2020","Segal Consulting","0.13110000000000002","3.9400000000000004E-2","9.69E-2","3805709","4.1000000000000002E-2","4.1000000000000002E-2",NA,17036335,9721335,NA,NA,NA,NA,"7.2300000000000003E-2","9.69E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 14,000","No","No",NA,"No","No","No","No","0.03","7.2499999999999995E-2",NA,"4.00%-5.75%","Pg.no.38,39","Pg.no.40","RP-2014 Blue Collar Tables","2014","MP-2017",NA,NA,NA,NA,"Entry Age Normal","7.2499999999999995E-2","No","7.2499999999999995E-2","5 Years","6.0400000000000002E-2","0.15809999999999999",0.000802016451129859,"No",541622416,607247081,65624665,"0.89190000000000003","95818684",6522100,NA,NA,NA,1603992,NA,NA,NA,NA,"-1517115",NA,NA,NA,NA,NA,-1031852,NA,NA,NA,4070768,NA,NA,13259657,"21800974",NA,NA,NA,NA,"10507016",5160163,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","7315000","7315000","0","1","566190373","653616012","87425639","0.86619999999999997","98145213","7.4532417592287459E-2","NA","578956952",0.885775350313786,NA,0.1558,21800974,25661840,756977,"464333",NA,26883150,NA,NA
"42",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2020,"44197","43830","44196",702,123,NA,1103,1928,"6.9000000000000006E-2",NA,NA,NA,"7.0999999999999994E-2","6.9000000000000006E-2","712864392","648376216","64488176","0.90949999999999998","102143068",NA,NA,NA,0.0979018957997228,0.0979018957997228,"10000000","10000000",0,1,"13338631","46455166","0",NA,NA,"-10187970",NA,NA,"403213",NA,NA,NA,NA,"5.8999999999999997E-2","6.9000000000000006E-2","7.9000000000000001E-2","150983250","64488176","-8904447",NA,"653616012","13338631","46455166","0","-263516","25031146","10000000","10187970","74947554","-25313047",NA,"-25313047","-403213",NA,NA,"578956952","64488176","2021","Segal Consulting","0.13569999999999999","4.2000000000000003E-2","9.8799999999999999E-2","6178607","5.96E-2","5.96E-2",NA,20187970,10187970,NA,NA,NA,NA,"9.6500000000000002E-2","9.8799999999999999E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 15,000","No","No",NA,"No","No","No","No","0.03","7.0999999999999994E-2",NA,"4.00%-5.75%","Pg.no.35,36","Pg.no.37","RP-2014 Blue Collar Tables","2014","MP-2017",NA,NA,NA,NA,"Entry Age Normal","7.0999999999999994E-2","No","7.0999999999999994E-2","5 Years","8.8999999999999996E-2","0.13009999999999999",0.000621881231991397,"No",566190373,653616012,87425639,"0.86619999999999997","98145213",-10134111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18601596,NA,NA,13863631,"-3486177",NA,NA,NA,NA,"25031146",6542723,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","10000000","10000000","0","1","628924930","712864392","83939462","0.88229999999999997","102143068","9.7901895799722791E-2","NA","648376216",0.909536544785084,NA,0.126,-3486177,27148349,260612,"403213",NA,27812174,NA,NA
"43",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2021,"44562","44196","44561",763,143,NA,1044,1950,"6.9000000000000006E-2",NA,NA,NA,"6.9000000000000006E-2","6.9000000000000006E-2","748702208","728672689","20029519","0.97319999999999995","99689252",NA,NA,NA,0.112399278509984,0.112399278509984,"11205000","11205000",0,1,"14330187","49158896","5567919",NA,NA,"-9892233",NA,NA,"325737",NA,NA,NA,NA,"5.8999999999999997E-2","6.9000000000000006E-2","7.9000000000000001E-2","109511270","20029519","-55830184",NA,"712864392","14330187","49158896","5567919","-4886704","1161149","11205000","9892233","89018608","-29493631",NA,"-29493631","-325737",NA,NA,"648376216","728672689","2022","Segal Consulting","0.14000000000000001","4.5700000000000005E-2","9.9400000000000002E-2","6831595","6.3299999999999995E-2","6.3299999999999995E-2",NA,21097233,9892233,NA,NA,NA,NA,"0.1038","9.9400000000000002E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 15,000","No","No",NA,"No","No","No","No","0.03","6.9000000000000006E-2",NA,"4.00%-5.75%","Pg.no.32,33","Pg.no.34","Pub-2010 General Employee Table","2010","MP-2020",NA,NA,NA,NA,"Entry Age Normal","6.9000000000000006E-2","No","6.9000000000000006E-2","5 Years","7.4399999999999994E-2","0.13819999999999999",0.000447027869875332,"No",628924930,712864392,83939462,"0.88229999999999997","102143068",-8596991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14880187,"-1925574","5567919",NA,NA,NA,"1161149",6159394,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","11205000","11205000","0","1","666688320","748702208","82013888","0.89049999999999996","99689252","0.1123992785099842","NA","728672689",0.973247682742242,NA,0.134,-1925575,31000583,487451,"325737",NA,31813771,NA,NA
"44",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2022,"44927","44561","44926",797,151,NA,1045,1993,"6.9000000000000006E-2",NA,NA,NA,"6.9000000000000006E-2","6.9000000000000006E-2","782213695","629239851","152973844","0.8044","102316452",NA,NA,NA,0.122709522804798,0.122709522804798,"12555203","12555203",0,1,"13948669","51474719","2649058",NA,NA,"-10550990",NA,NA,"585472",NA,NA,NA,NA,"5.8999999999999997E-2","6.9000000000000006E-2","7.9000000000000001E-2","245098415","152973844","74869070",NA,"748702208","13948669","51474719","2649058","-1280043","0","12555203","10550990","-88672643","-33280916",NA,"-33280916","-585472",NA,NA,"728672689","152973844","2023","Segal Consulting","0.1399","4.5400000000000003E-2","0.1","8351330","8.0500000000000002E-2","8.0500000000000002E-2",NA,23106193,10550990,NA,NA,NA,NA,"0.121","0.1","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 17,000","No","No",NA,"No","No","No","No","0.03","6.9000000000000006E-2",NA,"4.00%-5.75%","Pg.no.33,34","Pg.no.35","Pub-2010 General Employee Table","2010","MP-2021",NA,NA,NA,NA,"Entry Age Normal","6.9000000000000006E-2","No","6.9000000000000006E-2","5 Years",NA,NA,NA,"No",666688320,748702208,82013888,"0.89049999999999996","103781925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","12555203","12555203","0","1","691126747","782213695","91086948","0.88360000000000005","102316452","0.1227095228047978","NA","629239851",0.804434715247475,NA,-0.126,9073060,35419715,1085626,"585472",NA,37090813,NA,NA
"45",896,"Massachusetts- State Retirement System",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"125170000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 31","Pg No 30","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years",NA,NA,NA,"No",13921533000,15169666000,1248133000,"0.91800000000000004","3700410000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15e+08,"475000000",NA,NA,NA,NA,"90000000",8.1e+07,15000000,NA,"Yes","275204000","320381000","-45177000",NA,"1.1641582244444122","NA","NA","NA","NA","13922000000","15170000000","1248000000","0.91800000000000004","3700000000","NA","7.4379459459459465E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts SRS","Massachusetts State Retirement System"
"46",896,"Massachusetts- State Retirement System",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"65380000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 32","Pg No 31","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years",NA,NA,NA,"No",15002313000,15961230000,958917000,"0.94","4034236000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5e+08,"-289000000",NA,NA,NA,"0",NA,1.15e+08,10000000,NA,"Yes","215795000","266660000","-50865000",NA,"1.2357098171876086","NA","NA","NA","NA","15002000000","15961000000","959000000","0.94","4034000000","NA","5.3494050570153696E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts SRS","Massachusetts State Retirement System"
"47",896,"Massachusetts- State Retirement System",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"245701000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 33","Pg No 32","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years",NA,NA,NA,"No",13947271000,17550939000,3603668000,"0.79500000000000004","3779298000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5e+08,"2645000000",NA,NA,NA,NA,"338000000",9.1e+07,12000000,NA,"Yes","397698000","280929000","116769000",NA,"0.70638776156782279","NA","NA","NA","NA","13947000000","17551000000","3604000000","0.79500000000000004","3779000000","NA","0.10523895210373115",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts SRS","Massachusetts State Retirement System"
"48",896,"Massachusetts- State Retirement System",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"209877000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 33","Pg No 32","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years",NA,NA,NA,"No",15930753000,18996053000,3065300000,"0.83899999999999997","3841606000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52e+08,"-539000000",NA,NA,NA,NA,"228000000",3.1e+08,11000000,NA,"Yes","349557000","246754000","102803000",NA,"0.70590490249086701","NA","NA","NA","NA","15931000000","18966000000","3065000000","0.84","3842000000","NA","9.0983081728266524E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts SRS","Massachusetts State Retirement System"
"49",896,"Massachusetts- State Retirement System",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"238718000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 33","Pg No 32","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years",NA,NA,NA,"No",16210981000,19575338000,3364357000,"0.82799999999999996","3967067000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4e+08,"299000000",NA,NA,NA,NA,NA,2.64e+08,14000000,NA,"Yes","390867000","415296000","-24429000","EAN","1.0624995202971854","NA","NA","NA","NA","16211000000","19575000000","3364000000","0.82799999999999996","3967000000","NA","9.8529619359717671E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts SRS","Massachusetts State Retirement System"
"50",896,"Massachusetts- State Retirement System",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"277874000",NA,NA,NA,1079500000,748196000,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 33","Pg No 32","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years",NA,NA,0.00717975795930493,"No",16638043000,20406926000,3768883000,"0.81499999999999995","4200577000",2.14e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98e+08,4.79e+08,"832000000",NA,NA,NA,NA,NA,3.17e+08,80000000,NA,"Yes","445527000","425751000","19776000","EAN","0.95561211778410737","NA","NA","NA","NA","16638043000","20406926000","3768883000","0.81499999999999995","4200577000","NA","0.10606328606760453","18143230000",0.889072170889432,NA,NA,NA,1784713000,NA,"130264000",NA,1914977000,"Massachusetts SRS","Massachusetts State Retirement System"
"51",896,"Massachusetts- State Retirement System",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"247853000",NA,NA,NA,703145000,227511000,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.75% - 12.00%","Pg No 21","Pg No 20","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years","0.13","0.16700000000000001",0.000322003672772885,"No",18445225000,21670810000,3225585000,"0.85099999999999998","4391839000",-4.66e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63e+08,5.17e+08,"1264000000",NA,NA,NA,NA,NA,3.53e+08,65000000,NA,"Yes","432219000","435610000","-3391000","EAN","1.0078455597740961","NA","NA","NA","NA","18445225000","21670810000","3225585000","0.85099999999999998","4391839000","NA","9.8414126747360275E-2","21853788000",1.00844352379999,NA,NA,NA,1266313000,NA,"7037000",NA,1273350000,"Massachusetts SRS","Massachusetts State Retirement System"
"52",896,"Massachusetts- State Retirement System",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"194439000",NA,NA,NA,956064000,464330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000360599746946878,NA,20400656000,22820502000,2419846000,"0.89400000000000002","4574233210",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","369866000","460788000","-90922000","EAN","1.2458241633456442","NA","NA","NA","NA","20400656000","22820502000","2419846000","0.89400000000000002","4574233000","NA","8.0858583285984775E-2","21001124000",0.92027440938854,NA,NA,NA,1294574000,NA,"7573000",NA,1302147000,"Massachusetts SRS","Massachusetts State Retirement System"
"53",896,"Massachusetts- State Retirement System",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERAC",NA,NA,NA,"517210000",NA,NA,NA,885494000,462471000,NA,NA,NA,NA,NA,"5%-12% of regular compensation","Range",NA,NA,"Average salary by a benefit rate * Creditable service. G1, G2 & G4 -2.5%; G3- 3% (max 80% of 3 yrs salary). Veterans: additional benefit of $15 per year for each year of creditable service, up to a maximum of $300.","COLA","Percentage",NA,NA,"3% on $12000 of retirees' total allowance","Yes",NA,"Yes","No","No","No","No",NA,"8.2500000000000004E-2",NA,"4.50% - 10.00%","Pg No 21","Pg No 20","RP-2000 Healthy Annuitant","2000","Scale AA",NA,NA,"Level percent of salary",NA,"EAN","8.2500000000000004E-2","No","8.2500000000000004E-2","5 years","-0.14199999999999999","-0.29370000000000002",0.000532139815415707,"No",16992214000,23723240000,6731026000,"0.71599999999999997","4712655000",4.511e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.46e+08,5.58e+08,"902000000",NA,NA,NA,NA,NA,2.46e+08,77000000,NA,"Yes","697340000","397482000","299858000","EAN","0.56999741876272692","NA","NA","NA","NA","16992214000","23723240000","6731026000","0.71599999999999997","4712655000","NA","0.14797179084825857","15390692000",0.648760118769612,NA,NA,NA,1343439000,NA,"8190000",NA,1351629000,"Massachusetts SRS","Massachusetts State Retirement System"
