"id","name","datatype","line_item_code","display_order","attribute_column_name","multiplier","weight","plan_attribute_master_id","data_source_id","attribute_category_id","attribute_type","calculated_rule","attributes_for_master","status_calculated"
"400","Tier Id","bigint","tierid",247,"tierid","1","0","-1","2","356","static",NULL,NULL,NULL
"401","CAFR Calendar Year","bigint","cafr_cy",248,"cafr_cy","1","0","-1","2","356","static",NULL,NULL,NULL
"402","Actuarial Report Calendar Year","bigint","actrpt_cy",249,"actrpt_cy","1","0","-1","2","356","static",NULL,NULL,NULL
"403","Confict Between CAFR and Actuarial Valuation","bigint","cafr_av_conflict",250,"cafr_av_conflict","1","0","-1","2","356","static",NULL,NULL,NULL
"583","Unfunded Actuarial Accrued Liability Rate","real","uaalrate",430,"uaalrate","1","0","-1","2","78","static",NULL,NULL,NULL
"630","No Actuarial Valuation","real","noav",477,"noav","1","0","-1","2","356","static",NULL,NULL,NULL
"431","Market Assets Reported for Asset Smoothing","real","mktassets_smooth",278,"mktassets_smooth","1000","0","-1","2","354","static",NULL,NULL,NULL
"432","Actuarial Assets Reported for Asset Smoothing","real","actassets_smooth",279,"actassets_smooth","1000","0","-1","2","354","static",NULL,NULL,NULL
"461","Actuarial Assets under GASB standards","real","actassets_gasb",308,"actassets_gasb","1000","0","-1","2","356","static",NULL,NULL,NULL
"420","Unfunded Liability Amortization Period for GASB Reporting","real","uaalamortperiod_gasb",267,"uaalamortperiod_gasb","1","0","-1","2","354","static",NULL,NULL,NULL
"661","Targeted percent of assets invested in private equity","real","PETotal_Trgt",508,"PETotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"647","Annual return on total equity investments","real","EQTotal_Rtrn",494,"EQTotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"657","	Percent of assets invested in misc. alternatives","real","AltMiscTotal_Actl",504,"AltMiscTotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"650","Annual return on fixed income investments","real","FITotal_Rtrn",497,"FITotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"660","Percent of assets invested in private equity","real","PETotal_Actl",507,"PETotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"634","5-year return, average","real","AvgReturn_5yr",481,"AvgReturn_5yr","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"646","	Total Fund Benchmark Return","real","TotFund_BnchmrkRtrn",493,"TotFund_BnchmrkRtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"633","3-year return, average","real","AvgReturn_3yr",480,"AvgReturn_3yr","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"648","Percent of assets invested in equity investments (total)","real","EQTotal_Actl",495,"EQTotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"640","	Net Increase/(Decrease) in Fair Value of total investments","real","FairValueChange_tot",487,"FairValueChange_tot","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"641","Interest and Divident Net Income - total","real","income_interest_dividends_tot",488,"income_interest_dividends_tot","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"637","Beginning Market Assets - Net","real","BegMktAssets_net",484,"BegMktAssets_net","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"643","Securities Lending - total","real","SecLend_tot",490,"SecLend_tot","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"638","Contributions - employer total","real","contrib_ER_tot",485,"contrib_ER_tot","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"642","	Investment expense - total","real","expense_investments_tot",489,"expense_investments_tot","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"651","Percent of assets invested in fixed income","real","FITotal_Actl",498,"FITotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"653","Annual return on real estate investments","real","RETotal_Rtrn",500,"RETotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"654","Percent of assets invested in real estate","real","RETotal_Actl",501,"RETotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"655","Targeted percent of assets invested in real estate","real","RETotal_Trgt",502,"RETotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"656","Annual return on misc. alternative investments","real","AltMiscTotal_Rtrn",503,"AltMiscTotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"658","Targeted percent of assets invested in misc. alternatives","real","AltMiscTotal_Trgt",505,"AltMiscTotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"662","Annual return on hedge fund investments","real","HFTotal_Rtrn",509,"HFTotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"659","Annual return on private equity investments","real","PETotal_Rtrn",506,"PETotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"673","Targeted percent of assets invested in other investments","real","OtherTotal_Trgt",520,"OtherTotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"671","Annual return on other investments","real","OtherTotal_Rtrn",518,"OtherTotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"670","Targeted percent of assets invested in cash","real","CashTotal_Trgt",517,"CashTotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"669","Percent of assets invested in cash","real","CashTotal_Actl",516,"CashTotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"668","Annual return on cash investments","real","CashTotal_Rtrn",515,"CashTotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"667","Targeted percent of assets invested in commodities","real","COMDTotal_Trgt",514,"COMDTotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"666","Percent of assets invested in commodities","real","COMDTotal_Actl",513,"COMDTotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"665","Annual return on commodity investments","real","COMDTotal_Rtrn",512,"COMDTotal_Rtrn","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"664","Targeted percent of assets invested in hedge funds","real","HFTotal_Trgt",511,"HFTotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"663","Percent of assets invested in hedge funds","real","HFTotal_Actl",510,"HFTotal_Actl","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"652","Targeted percent of assets invested in fixed income","real","FITotal_Trgt",499,"FITotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"675","ActValDate_GASBAssumptions
","real","ActValDate_GASBAssumptions
",522,"ActValDate_GASBAssumptions
","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"676","AS","real","AS",523,"AS","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"677","InvestmentReturn_LTStartYear","real","InvestmentReturn_LTStartYear",524,"InvestmentReturn_LTStartYear","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"649","Targeted percent of assets invested in equity investments (tot)","real","EQTotal_Trgt",496,"EQTotal_Trgt","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"467","Employer Annual Required Contribution","real","requiredcontribution",314,"requiredcontribution","1000","0","-1","2","78","static",NULL,NULL,NULL
"474","Actuarially Determined Contribution","real","adec",321,"adec","1000","0","-1","2","78","static",NULL,NULL,NULL
"466","Covered Payroll","real","payroll",313,"payroll","1000","0","-1","2","157","static",NULL,NULL,NULL
"599","Total Benefits Paid To Service Retirees","real","benefits_serviceretirees",446,"benefits_serviceretirees","1000","0","-1","2","143","static",NULL,NULL,NULL
"629","No CAFR","real","nocafr",476,"nocafr","1","0","-1","2","356","static",NULL,NULL,NULL
"636","Securities lending-appreciation (income)","real","FVChange_SecLend",483,"FVChange_SecLend","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"525","Contributions - Other Member","real","contrib_ee_other",372,"contrib_ee_other","1000","0","-1","2","78","static",NULL,NULL,NULL
"472","Net Position","real","netposition",319,"netposition","1000","0","-1","2","356","static",NULL,NULL,NULL
"526","Contributions - Other Employer","real","contrib_er_other",373,"contrib_er_other","1000","0","-1","2","78","static",NULL,NULL,NULL
"521","Employee Contributions","real","contrib_ee_regular",368,"contrib_ee_regular","1000","0","-1","2","78","static",NULL,NULL,NULL
"529","Net Change in Fair Value of Investments","real","fairvaluechange_investments",376,"fairvaluechange_investments","1000","0","-1","2","137","static",NULL,NULL,NULL
"539","Real Estate Expense","real","expense_realestate",386,"expense_realestate","1000","0","-1","2","148","static",NULL,NULL,NULL
"545","Securities Lending - Total Net Expenses","real","expense_securitieslending",392,"expense_securitieslending","1000","0","-1","2","148","static",NULL,NULL,NULL
"551","Deductions - Disability Benefits","real","expense_disabilitybenefits",398,"expense_disabilitybenefits","1000","0","-1","2","148","static",NULL,NULL,NULL
"563","Internal Adjustment To Market Assets","real","adjustment_mktassets",410,"adjustment_mktassets","1000","0","-1","2","137","static",NULL,NULL,NULL
"595","Total Annual Benefit Payments In Year","real","benefits_tot",442,"benefits_tot","1000","0","-1","2","143","static",NULL,NULL,NULL
"639","	Contributions - other total","real","contrib_other_tot",486,"contrib_other_tot","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"644","Investments - Net","real","investments_net",491,"investments_net","1000","0","-1","2",NULL,"static",NULL,NULL,NULL
"674","FVChange_SecLend_UG
","real","FVChange_SecLend_UG",521,"FVChange_SecLend_UG","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"469","Actuarially Required Contribution","real","arc",316,"arc","1000","0","-1","2","78","static",NULL,NULL,NULL
"464","Unfunded Actuarial Accrued Liability Under GASB Standards","real","uaal_gasb",311,"uaal_gasb","1000","0","-1","2","141","static",NULL,NULL,NULL
"10845","Actuarial Firm","text","actuarial_firm",900,"actuarial_firm","1",NULL,"-1","3","357","static",NULL,NULL,NULL
"11006","PE: Other","int_separated3","pe_other",896,"pe_other","1",NULL,NULL,"3","404","static",NULL,NULL,NULL
"11007","DB Multiplier, Text Description","varchar","multiplier_text",897,"multiplier_text",NULL,NULL,NULL,"3","414","static",NULL,NULL,NULL
"11008","Actuarially Required Contribution - Inferred Based on GASB 68 Proportions","int_separated3","arc_inferred",832,"arc_inferred","1",NULL,NULL,"3","416","static",NULL,NULL,NULL
"10860","Balances at Prior MD (Liabilities)","int_separated3","apxa_startbalance_liabs",747,"apxa_startbalance","1",NULL,NULL,"3","407","static",NULL,NULL,NULL
"10802","Age_of_Retirement_Experience","int_separated3","Age_of_Retirement_Experience",10802,"Age_of_Retirement_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10803","Disability_Claim_Experience_Active","int_separated3","Disability_Claim_Experience_Active",10803,"Disability_Claim_Experience_Active","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10804","Disability_Claim_Experience_Inactive","int_separated3","Disability_Claim_Experience_Inactive",10804,"Disability_Claim_Experience_Inactive","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10805","Disability_Claim_Experience_Retired","int_separated3","Disability_Claim_Experience_Retired",10805,"Disability_Claim_Experience_Retired","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10806","Disability_Claim_Experience_Total","int_separated3","Disability_Claim_Experience_Total",10806,"Disability_Claim_Experience_Total","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10807","Mortality_Rate_Experience_Active","int_separated3","Mortality_Rate_Experience_Active",10807,"Mortality_Rate_Experience_Active","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10808","Mortality_Rate_Experience_Inactive","int_separated3","Mortality_Rate_Experience_Inactive",10808,"Mortality_Rate_Experience_Inactive","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10809","Mortality_Rate_Experience_Retired","int_separated3","Mortality_Rate_Experience_Retired",10809,"Mortality_Rate_Experience_Retired","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10810","Mortality_Rate_Experience_Total","int_separated3","Mortality_Rate_Experience_Total",10810,"Mortality_Rate_Experience_Total","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10811","Survivor_Claim_Experience_Active","int_separated3","Survivor_Claim_Experience_Active",10811,"Survivor_Claim_Experience_Active","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10812","Survivor_Claim_Experience_Inactive","int_separated3","Survivor_Claim_Experience_Inactive",10812,"Survivor_Claim_Experience_Inactive","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10813","Survivor_Claim_Experience_Retired","int_separated3","Survivor_Claim_Experience_Retired",10813,"Survivor_Claim_Experience_Retired","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10814","Survivor_Claim_Experience_Total","int_separated3","Survivor_Claim_Experience_Total",10814,"Survivor_Claim_Experience_Total","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10815","Withdrawal_Experience","int_separated3","Withdrawal_Experience",10815,"Withdrawal_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10816","Salary_Experience","int_separated3","Salary_Experience",10816,"Salary_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10817","Payroll_Experience","int_separated3","Payroll_Experience",10817,"Payroll_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10818","New_Entrant_Experience","int_separated3","New_Entrant_Experience",10818,"New_Entrant_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10819","Rehire_Experiennce","int_separated3","Rehire_Experiennce",10819,"Rehire_Experiennce","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10820","Other_Actuarial_Experience","int_separated3","Other_Actuarial_Experience",10820,"Other_Actuarial_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10821","Interest_Smoothing","int_separated3","Interest_Smoothing",10821,"Interest_Smoothing","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10822","Non_Investment_Actuarial_Experience","int_separated3","Non_Investment_Actuarial_Experience",10822,"Non_Investment_Actuarial_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10823","Actuarial_Experience","int_separated3","Actuarial_Experience",10823,"Actuarial_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10824","Legislative_Changes","int_separated3","Legislative_Changes",10824,"Legislative_Changes","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10826","Interest_on_Debt","int_separated3","Interest_on_Debt",10826,"Interest_on_Debt","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10827","Contribution_Deficiency","int_separated3","Contribution_Deficiency",10827,"Contribution_Deficiency","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10830","Actuarially Determined Employer Contribution (GASB 67/68) - From GASB 68 Report","int_separated3","adec_amt_from_gasb68",10830,"adec_amt_from_gasb68","1",NULL,NULL,"3","404","static",NULL,NULL,NULL
"10833","Actuarial Value of Assets - From Actuarial Valuation","int_separated3","ava_from_av",10833,"ava_from_av","1",NULL,NULL,"3","416","static",NULL,NULL,NULL
"10834","Actuarial Acrrued Liability - From Actuarial Valuation","int_separated3","aal_from_av",10834,"aal_from_av","1",NULL,NULL,"3","416","static",NULL,NULL,NULL
"10835","Unfunded Accrued Liability - From Actuarial Valuation","int_separated3","ual_from_av",10835,"ual_from_av","1",NULL,NULL,"3","416","static",NULL,NULL,NULL
"10836","GASB 25 Funded Ratio - From Actuarial Valuation","int_separated3","fundedratio_old_from_av",10836,"fundedratio_old_from_av","1",NULL,NULL,"3","416","static",NULL,NULL,NULL
"10837","Covered Payroll - From Actuarial Valuation","int_separated3","payroll_from_av",10837,"payroll_from_av","1",NULL,NULL,"3","416","static",NULL,NULL,NULL
"10831","Actuarially Determined Employer Contribution (GASB 67/68) Paid - From GASB 68 Report","int_separated3","adec_paidamt_from_gasb68",10831,"adec_paidamt_from_gasb68","1",NULL,NULL,"3","404","static",NULL,NULL,NULL
"10832","Total ADEC Missed (GASB 67/68) - From GASB 68 Report","int_separated3","adec_missed_from_gasb68",10832,"adec_missed_from_gasb68","1",NULL,NULL,"3","404","static",NULL,NULL,NULL
"10825","Changes_to_Methods_and_Assumptions","int_separated3","Changes_to_Methods_and_Assumptions",10825,"Changes_to_Methods_&_Assumptions","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10994","ADEC as a Percent of Payroll","percentage4","ADEC_Paid_Pct_Payroll",842,"ADEC_Paid_Pct_Payroll","1",NULL,NULL,"3","417","static",NULL,NULL,NULL
"10995","ADEC as a Percent of Payroll from GASB 68","percentage4","ADEC_PaidPct_Payroll_from_gasb68",842,"ADEC_PaidPct_Payroll_from_gasb68","1",NULL,NULL,"3","417","static",NULL,NULL,NULL
"10839","Actuarially Determined Employer Contribution (GASB 67/68)  Pct - From GASB 68 Report","int_separated3","adec_pct_from_gasb68",10831,"adec_pct_from_gasb68","1",NULL,NULL,"3","404","static",NULL,NULL,NULL
"10838","Actuarially Determined Employer Contribution (GASB 67/68) Paid Pct - From GASB 68 Report","int_separated3","adec_paidpct_from_gasb68",10838,"adec_paidpct_from_gasb68","1",NULL,NULL,"3","404","static",NULL,NULL,NULL
"10801","Investment_Experience","int_separated3","Investment_Experience",10801,"Investment_Experience","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10842","Statutory Payment in Dollars, Employer","int_separated3","statutory_amt_er",10842,"statutory_amt_er","1",NULL,NULL,"3","411","static",NULL,NULL,NULL
"10843","Statutory Payment Percentage, Employer","percentage4","statutory_pct_er",10843,"statutory_pct_er","1",NULL,NULL,"3","411","static",NULL,NULL,NULL
"10828","Gain or Loss from Other Interest","int_separated3","Other_Interest",10828,"Other_Interest","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10829","Gain or loss due to normal contributions for the prior year","int_separated3","NC_Prior_Year",10829,"NC_Prior_Year","1",NULL,NULL,"3","180","static",NULL,NULL,NULL
"10849","Total Employer Contributions","bigint","trc",NULL,"total_employer_contributions","1",NULL,NULL,"3","78","calculated","#3##+##4##+##5#",NULL,"done"
"11011","GASB68 Actuarial Valuation",NULL,"10000003",NULL,NULL,"1000","0",NULL,"3","362","static","",NULL,NULL
"11012","Experience Study",NULL,"10000004",NULL,NULL,"1000","0",NULL,"3","362","static","",NULL,NULL
"679","Actuarial Firm Code","real","actuarialfirmcode",526,"actuarialfirmcode","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"678","Actuarial Firm","varchar","actuarialfirm",525,"actuarialfirm","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"681","Investment Consultant Code","real","investmentconsultantcode",528,"investmentconsultantcode","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"680","investment Consultant Name","varchar","investmentconsultantname",527,"investmentconsultantname","1","0","-1","2",NULL,"static",NULL,NULL,NULL
"9704","Active International Equity Actual Allocation","real","EQIntlActv_Actl_Reason",9704,"Active_International_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9707","Cash/Short-term Actual Allocation","real","Cash_Actl_Reason",9707,"Cash_Short-term_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9710","Commodities Actual Allocation","real","Commod_Actl_Reason",9710,"Commodities_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9713","Convertible Fixed Income Actual Allocation","real","FIConv_Actl_Reason",9713,"Convertible_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9716","Core Equity Actual Allocation","real","EQCore_Actl_Reason",9716,"Core_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9719","Core Fixed Income Actual Allocation","real","FICore_Actl_Reason",9719,"Core_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9722","Core Real Estate Actual Allocation","real","RECore_Actl_Reason",9722,"Core_Real_Estate_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9725","Corporate Bonds Actual Allocation","real","FICorpBonds_Actl_Reason",9725,"Corporate_Bonds_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9728","Covered Call Actual Allocation","real","CoveredCall_Actl_Reason",9728,"Covered_Call_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9731","Credit Opportunities/Private Credit Actual Allocation","real","CreditOpp_Actl_Reason",9731,"Credit_Opportunities_Private_Credit_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9776","Fixed Income Mortgages/Securitized Debt Actual Allocation","real","FIMortgage_Actl_Reason",9776,"Fixed_Income_Mortgages_Securitized_Debt_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9779","GIPS Actual Allocation","real","FIGIPS_Actl_Reason",9779,"GIPS_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9782","Global Equity Actual Allocation","real","EQGlobal_Actl_Reason",9782,"Global_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9785","Global Fixed Income Actual Allocation","real","FIGlobal_Actl_Reason",9785,"Global_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9827","Misc. Alternatives Actual Allocation","real","AltMisc_Actl_Reason",9827,"Misc._Alternatives_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9830","Misc. Domestic Equity Actual Allocation","real","EQDomesticMisc_Actl_Reason",9830,"Misc._Domestic_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9833","Misc. Equity Actual Allocation","real","EQMisc_Actl_Reason",9833,"Misc._Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9834","Misc. Equity and Fixed Income Blends Actual Allocation","real","MiscEQFI_Actl_Reason",9834,"Misc._Equity_and_Fixed_Income_Blends_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9839","Misc. Fixed Income Actual Allocation","real","FIMisc_Actl_Reason",9839,"Misc._Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9842","Misc. Hedge Funds Actual Allocation","real","Hedge_Actl_Reason",9842,"Misc._Hedge_Funds_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9845","Misc. International Equity Actual Allocation","real","EQIntlMisc_Actl_Reason",9845,"Misc._International_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9848","Misc. Real Estate Actual Allocation","real","REMisc_Actl_Reason",9848,"Misc._Real_Estate_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9851","MLP/Limited Partnership Actual Allocation","real","MLP_Actl_Reason",9851,"MLP_Limited_Partnership_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9854","Multi-Asset Class/Diversified Actual Allocation","real","MultiClass_Actl_Reason",9854,"Multi-Asset_Class_Diversified_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9857","Natural Resources Actual Allocation","real","NatResources_Actl_Reason",9857,"Natural_Resources_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9860","Nominal Fixed Income Actual Allocation","real","FINominal_Actl_Reason",9860,"Nominal_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9863","Non-Core Fixed Income Actual Allocation","real","FINonCore_Actl_Reason",9863,"Non-Core_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9866","Non-Core Real Estate Actual Allocation","real","RENonCore_Actl_Reason",9866,"Non-Core_Real_Estate_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9869","Opportunistic Debt Alernatives Actual Allocation","real","OppDebt_Actl_Reason",9869,"Opportunistic_Debt_Alernatives_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9872","Opportunistic Equity Actual Allocation","real","EQOpportunistic_Actl_Reason",9872,"Opportunistic_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9873","Opportunistic Equity Alternative Actual Allocation","real","OppEQ_Actl_Reason",9873,"Opportunistic_Equity_Alternative_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9878","Opportunistic Fixed Income Actual Allocation","real","FIOpp_Actl_Reason",9878,"Opportunistic_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9881","Opportunity/Opportunistic Actual Allocation","real","Opp_Actl_Reason",9881,"Opportunity_Opportunistic_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9701","Absolute Return/Value Fund Actual Allocation","real","AbsRtrn_Actl_Reason",9701,"Absolute_Return_Value_Fund_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9734","Developed International Equity Actual Allocation","real","EQIntlDev_Actl_Reason",9734,"Developed_International_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9737","Distressed Debt Actual Allocation","real","DistrssedDebt_Actl_Reason",9737,"Distressed_Debt_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9740","Distressed Lending Actual Allocation","real","DistrssedLend_Actl_Reason",9740,"Distressed_Lending_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9743","Domestic Fixed Income Actual Allocation","real","FIDomestic_Actl_Reason",9743,"Domestic_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9746","Emerging Fixed Income Actual Allocation","real","FIEmerg_Actl_Reason",9746,"Emerging_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9749","Emerging International Equity Actual Allocation","real","EQIntlEmerg_Actl_Reason",9749,"Emerging_International_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9752","Equity Hedge Actual Allocation","real","HedgeEQ_Actl_Reason",9752,"Equity_Hedge_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9755","Equity Securities Lending Actual Allocation","real","EQSecLend_Actl_Reason",9755,"Equity_Securities_Lending_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9758","Farmland/Agriculture Actual Allocation","real","Farm_Actl_Reason",9758,"Farmland_Agriculture_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9761","Fixed Income + Alternatives Actual Allocation","real","FIAlt_Actl_Reason",9761,"Fixed_Income_+_Alternatives_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9764","Fixed Income + Cash Actual Allocation","real","FICash_Actl_Reason",9764,"Fixed_Income_+_Cash_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9767","Fixed Income Below Investment Grade Actual Allocation","real","FIBelowInvestGrd_Actl_Reason",9767,"Fixed_Income_Below_Investment_Grade_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9770","Fixed Income ETI Actual Allocation","real","FIETI_Actl_Reason",9770,"Fixed_Income_ETI_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9773","Fixed Income Funds of Funds Actual Allocation","real","FIFundsFunds_Actl_Reason",9773,"Fixed_Income_Funds_of_Funds_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9788","Global Growth Equity Actual Allocation","real","EQGlobalGrowth_Actl_Reason",9788,"Global_Growth_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9791","GTAA/GAA/Global Macro Hedge Actual Allocation","real","GTAA_Actl_Reason",9791,"GTAA_GAA_Global_Macro_Hedge_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9794","High Yield Fixed Income Actual Allocation","real","FIHighYield_Actl_Reason",9794,"High_Yield_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
